,ID,Site,Gender,Age,ZipCode_Perm,Marital,Num_of_Children,Attending_4year,Highest_Education,Mom_Education,Dad_Education,Employment,Gross,Religion,Religiosity,Racial_Comp_Comm,Racial_Comp_Peers,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,MA10,MA11,MA12,MA13,MA14,MA15,MA16,MA17,MA18,MA19,MA20,MA21,MA22,MA23,MA24,MA25,MA26,MA27,MA28,MA29,MA30,MA31,MA32,MA33,MA34,MA35,MA36,MA37,MA38,MA39,MA40,MA41,MA42,MA43,MA44,MA45,MA46,MA47,MA49,SAIBA1,SAIBA2,SAIBA3,SAIBA4,SAIBA5_R,SAIBA6,SAIBA7,SAIBA8,SAIBA9,SAIBA10,SAIBA11,SAIBA12,SAIBA13,SAIBA14_R,SAIBA15_R,SAIBA16,SAIBA17_R,SAIBA18_R,SAIBA19_R,SAIBA20_R,SAIBA21,SAIBA22,MIBI1,MIBI2,MIBI3,MIBI4,MIBI5,MIBI6,MIBI7,MIBI8,MIBI9,MIBI10,MIBI11,MIBI12,MIBI13,MIBI14,MIBI15,MIBI16,MIBI17,MIBI18,MIBI19,MIBI20,MIBI21,MIBI22,MIBI23,MIBI24,MIBI25,MIBI26,MIBI27,MIBI28,MIBI29,MIBI30,MIBI31,MIBI32,MIBI33,MIBI34,MIBI35,MIBI36,MIBI37,MIBI38,MIBI39,MIBI40,MIBI41,MIBI42,MIBI43,MIBI44,MIBI45,MIBI46,MIBI47,MIBI48,MIBI49,MIBI50,MIBI51,MIBI52,MIBI53,MIBI54,MIBI55,MIBI56,IRRS1,IRRS2,IRRS3,IRRS4,IRRS5,IRRS6,IRRS7,IRRS8,IRRS9,IRRS10,IRRS11,IRRS12,IRRS13,IRRS14,IRRS15,IRRS16,IRRS17,IRRS18,IRRS19,IRRS20,IRRS21,IRRS22,MEIM1,MEIM2,MEIM3,MEIM4,MEIM5,MEIM6,MEIM7,MEIM8,MEIM9,MEIM10,MEIM11,MEIM12,MEIM13,MEIM14,MEIM15,MIBI1_R,MIBI13_R,MIBI17_R,MIBI24_R,MIBI51_R,MIBI52_R,SoB,CENT,PRIV,PUBL,ASML,HUMN,NATN,OPMN,ISTR,INDR,CLTR,Z_SoB,Z_ASML,Z_HUMN,Z_NATN,Z_OPMN,Cluster,cluster
73,74,5.0,1,27,61821.0,1,0,0,1,2.0,2.0,4,2.0,6.0,3.0,2.0,2.0,1.0,2,1,4,4,3,3,3.0,3,1.0,4,3,3,3.0,3.0,3,2,2,1.0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,3,3.0,3.0,2.0,2.0,1,1,3,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,3,4,3.0,3.0,3.0,3,4.0,4.0,4,3.0,4,3,3,4.0,4,2.0,4,4.0,3.0,3.0,3,3.0,4,4,4.0,4.0,4,4,4.0,4,4,4,4,4.0,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4.0,4,4,4.0,4.0,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0.0,1,1,0,1,0,1,1,0,1,0,1,0.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2,2,4,4,4.0,4.0,4.0,4.0,3.57142857142857,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,4,6,-0.882340857742099,-1.6942777237103,-1.76833159044323,0.641463349999402,-0.993651426515053,0,0
74,75,5.0,2,23,61820.0,1,0,0,2,4.0,4.0,3,2.0,10.0,4.0,3.0,2.0,1.0,1,1,4,4,1,2,1.0,1,2.0,1,1,1,1.0,2.0,1,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,4,2.0,1.0,1.0,1.0,1,1,3,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,5,5,5.0,5.0,5.0,5,,5.0,1,5.0,5,5,5,5.0,3,1.0,5,1.0,5.0,5.0,5,5.0,4,7,4.0,4.0,6,7,7.0,7,1,7,7,5.0,7,4.0,3,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,6.0,7.0,2.0,7.0,7,7.0,7.0,7,7,5.0,7.0,7,7,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,5.0,7.0,7.0,7.0,7.0,1.0,7.0,3.0,7.0,3,,4.0,2.0,4.0,1.0,4.0,3.0,4.0,4,4,0.0,4,4,2,4,4,4,3,3,0,4,4,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2,2,4,1,1.0,4.0,7.0,1.0,4.14285714285714,5.125,5.33333333333333,2.8,6.22222222222222,6.44444444444444,6.0,6.77777777777778,9,22,37,-0.0465350400670601,1.33629910682795,1.20865463468162,3.03129698042017,1.97692529243987,2,2
75,76,5.0,1,20,60643.0,1,0,1,4,1.0,3.0,4,3.0,10.0,3.0,2.0,4.0,1.0,1,1,1,3,1,1,1.0,3,4.0,4,2,2,2.0,2.0,1,2,1,1.0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0,2,2,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,5,3,5.0,5.0,4.0,4,5.0,4.0,5,5.0,5,2,5,5.0,2,5.0,1,1.0,1.0,2.0,4,5.0,6,5,6.0,6.0,5,6,7.0,6,6,2,5,7.0,5,5.0,2,1.0,1.0,3.0,5.0,6.0,5.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,7,7.0,7.0,7,5,5.0,7.0,2,5,4.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,5.0,6.0,5.0,7.0,5.0,7.0,6.0,3.0,7.0,5,2.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,0,1,0.0,4,4,4,0,4,4,4,4,0,0,2,0.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,6.0,7,7,2,3,7.0,7.0,1.0,2.0,2.28571428571429,4.125,6.33333333333333,3.5,5.44444444444444,5.55555555555556,4.0,5.33333333333333,8,11,35,-2.76290394751094,0.27559721613956,0.126114189181674,0.641463349999402,0.432225398583311,2,2
76,77,5.0,1,30,61820.0,2,3,0,1,4.0,,4,1.0,10.0,2.0,2.0,3.0,1.0,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1.0,2.0,1,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4,2,5.0,2.0,4.0,4,2.0,5.0,5,5.0,2,4,5,4.0,1,2.0,4,4.0,4.0,4.0,5,2.0,6,6,2.0,5.0,5,5,5.0,5,5,2,2,5.0,2,5.0,5,2.0,2.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,5,5.0,5.0,5,5,5.0,5.0,5,2,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,5,5.0,0.0,0.0,,2.0,3.0,2.0,0.0,3,0,0.0,2,3,0,0,3,3,2,0,2,0,0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2,2,2,6,6.0,6.0,3.0,3.0,3.57142857142857,4.125,5.16666666666667,4.33333333333333,4.0,4.33333333333333,3.44444444444444,4.33333333333333,7,2,16,-0.882340857742099,-1.6942777237103,-1.36237892338075,-0.0223793251174769,-0.637182220240463,0,0
77,78,5.0,1,24,61821.0,1,1,0,4,4.0,3.0,2,2.0,6.0,4.0,4.0,4.0,2.0,1,2,3,1,2,3,3.0,1,1.0,1,1,2,1.0,4.0,1,1,1,1.0,1,1,2.0,2.0,2.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,1,1,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,5,5,5.0,5.0,5.0,5,5.0,5.0,5,5.0,5,1,5,5.0,5,3.0,5,5.0,5.0,,5,3.0,1,4,7.0,7.0,7,7,7.0,7,4,4,7,4.0,1,4.0,7,4.0,4.0,7.0,7.0,7.0,7.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,4,4.0,7.0,7,7,7.0,7.0,7,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,,3.0,7.0,7.0,5,4.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0,3,,3,4,2,2,3,3,4,2,4,3,1,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,7,7,4.0,7.0,,5.0,5.0,6.57142857142857,6.66666666666667,5.66666666666667,6.33333333333333,6.33333333333333,5.0,6.66666666666667,6,9,28,1.2071736864455,1.48782794835486,1.07333707899413,1.83638016520978,1.85810222368168,2,2
78,79,5.0,1,29,62239.0,1,0,1,5,1.0,1.0,1,2.0,1.0,2.0,2.0,2.0,1.0,1,1,2,1,1,1,1.0,1,1.0,4,1,2,1.0,3.0,1,1,1,1.0,1,4,1.0,1.0,1.0,1.0,1.0,1.0,4,2.0,4.0,1.0,1.0,4,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,3,3,3.0,3.0,3.0,3,2.0,2.0,3,1.0,3,2,5,5.0,5,2.0,5,1.0,5.0,3.0,2,3.0,2,1,1.0,1.0,4,6,6.0,7,4,3,7,1.0,2,1.0,4,1.0,1.0,7.0,4.0,5.0,4.0,1.0,4.0,1.0,1.0,5.0,7.0,6.0,4,7.0,7.0,7,5,1.0,6.0,7,7,2.0,7.0,6.0,4.0,2.0,7.0,7.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,7,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2,2,2.0,3,3,2,2,3,3,3,3,3,3,3,3.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2,2,6,6,7.0,7.0,3.0,3.0,3.85714285714286,4.875,5.5,4.66666666666667,5.88888888888889,5.88888888888889,2.0,3.88888888888889,14,15,27,-0.46443794890458,0.88171258224721,0.532066856244154,-1.74837028042136,-1.11247449527325,1,1
79,80,5.0,2,39,61821.0,1,2,0,4,2.0,1.0,1,2.0,6.0,3.0,2.0,4.0,3.0,1,1,4,4,1,1,3.0,1,4.0,3,1,3,1.0,2.0,1,1,1,1.0,1,2,2.0,1.0,1.0,1.0,1.0,1.0,4,1.0,1.0,1.0,1.0,2,1,1,4.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,4,4,3.0,5.0,1.0,4,4.0,4.0,4,4.0,4,4,4,5.0,5,4.0,5,5.0,2.0,5.0,4,4.0,4,4,4.0,4.0,4,4,4.0,4,4,4,4,4.0,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4.0,4,4,4.0,4.0,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2,2,2,2,2,2,2,2,2,2,2,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12,12,20,-0.25548649448582,-1.6942777237103,-1.76833159044323,0.641463349999402,-0.993651426515053,0,0
80,81,5.0,1,22,61820.0,1,1,0,1,4.0,,4,1.0,,1.0,2.0,2.0,1.0,2,2,4,1,2,2,3.0,2,1.0,2,1,3,1.0,1.0,1,1,2,2.0,3,3,2.0,3.0,3.0,2.0,1.0,4.0,1,1.0,2.0,2.0,1.0,3,1,2,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,4,3,2.0,4.0,3.0,2,5.0,4.0,3,4.0,3,4,3,,4,3.0,4,2.0,3.0,1.0,2,3.0,4,6,5.0,6.0,4,6,5.0,5,4,5,6,4.0,5,6.0,5,3.0,5.0,4.0,6.0,4.0,3.0,5.0,4.0,7.0,5.0,4.0,5.0,4.0,7,5.0,4.0,5,6,3.0,3.0,5,4,3.0,5.0,3.0,7.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,7.0,6,4.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,3,2,4.0,2,3,2,1,4,2,3,2,3,2,3,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,2,2,4,3,3.0,1.0,3.0,4.0,2.83333333333333,4.5,5.0,4.16666666666667,4.77777777777778,4.55555555555556,4.77777777777778,4.22222222222222,14,12,27,-1.96192337223903,-0.633575833021916,-1.09174381200577,1.57084309516303,-0.756005288998659,0,0
81,82,5.0,2,29,61880.0,2,0,0,6,2.0,,2,5.0,10.0,5.0,1.0,3.0,1.0,1,1,1,1,1,1,1.0,1,1.0,2,1,1,1.0,4.0,1,1,1,1.0,1,2,,1.0,1.0,,1.0,,1,1.0,,,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,,4.0,1.0,3,5,4.0,2.0,5.0,5,1.0,,5,4.0,5,1,1,5.0,5,3.0,5,3.0,,5.0,4,5.0,7,6,1.0,7.0,6,4,6.0,7,4,1,4,4.0,4,2.0,6,7.0,5.0,6.0,7.0,6.0,7.0,2.0,7.0,1.0,2.0,7.0,7.0,7.0,4,5.0,7.0,7,7,4.0,7.0,7,1,1.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,1.0,2.0,4.0,7.0,5.0,7.0,2.0,6.0,7.0,7,2.0,4.0,0.0,4.0,0.0,3.0,4.0,3.0,0,4,0.0,0,4,0,3,4,4,4,4,0,3,4,0.0,,,,,,,,,,,,,,2,2,1,4,3.0,7.0,1.0,6.0,4.66666666666667,4.0,6.83333333333333,4.83333333333333,4.55555555555556,6.44444444444444,3.88888888888889,5.11111111111111,0,14,38,0.719620292801726,-0.936633516075741,1.20865463468162,0.508694814976026,0.194579261066916,2,2
82,83,1.0,1,21,60613.0,1,0,1,5,2.0,1.0,2,4.0,6.0,4.0,3.0,2.0,1.0,2,1,2,3,1,2,1.0,1,1.0,1,1,1,1.0,1.0,3,1,2,1.0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,1.0,1.0,1,1,2,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,5,5,5.0,5.0,2.0,4,3.0,5.0,5,3.0,5,1,3,5.0,5,3.0,5,5.0,5.0,5.0,5,5.0,1,7,4.0,7.0,4,7,7.0,7,6,4,4,4.0,1,1.0,6,7.0,5.0,1.0,7.0,7.0,2.0,1.0,7.0,1.0,1.0,7.0,7.0,6.0,6,7.0,7.0,6,7,7.0,7.0,7,7,7.0,7.0,7.0,4.0,6.0,7.0,2.0,1.0,5.0,7.0,7.0,7.0,5.0,2.0,4.0,3.0,7.0,7,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2,2,1.0,1,2,2,1,2,1,1,1,1,2,1,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,3,2,7,7,3.0,7.0,6.0,4.0,4.57142857142857,6.75,7.0,3.83333333333333,4.88888888888889,6.66666666666667,3.44444444444444,6.0,9,7,14,0.580319323189218,-0.482046991495003,1.47928974605661,-0.0223793251174769,1.14516381113249,2,2
83,84,1.0,1,29,61801.0,1,0,0,6,3.0,1.0,4,1.0,9.0,4.0,2.0,1.0,2.0,2,3,4,4,3,4,4.0,4,4.0,3,3,3,2.0,2.0,2,2,2,2.0,3,3,2.0,3.0,3.0,3.0,3.0,3.0,4,4.0,4.0,3.0,3.0,3,2,4,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,3,4,3.0,4.0,5.0,4,3.0,5.0,4,3.0,4,4,4,3.0,3,2.0,4,2.0,4.0,4.0,4,4.0,3,4,1.0,6.0,3,5,4.0,7,7,3,3,5.0,3,3.0,3,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,6.0,5.0,4.0,5,4.0,5.0,4,5,5.0,5.0,5,5,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,7,3.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0,0,3,0.0,4,3,0,0,3,3,2,0,0,0,3,0.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,5,5,3.0,5.0,5.0,3.0,3.57142857142857,5.25,5.66666666666667,3.0,4.55555555555556,4.77777777777778,3.66666666666667,4.88888888888889,0,13,20,-0.882340857742099,-0.936633516075741,-0.821108700630779,0.243157744929274,-0.0430668764494767,0,0
84,85,1.0,2,27,61820.0,2,2,0,5,1.0,1.0,1,4.0,9.0,4.0,1.0,1.0,3.0,4,3,3,4,4,4,3.0,3,4.0,3,3,4,3.0,3.0,1,1,3,2.0,3,2,1.0,1.0,1.0,1.0,1.0,1.0,4,4.0,4.0,1.0,1.0,4,1,4,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4,4,3.0,4.0,5.0,4,5.0,1.0,3,5.0,5,2,3,5.0,5,3.0,5,3.0,5.0,4.0,4,3.0,4,5,2.0,6.0,3,5,7.0,7,4,7,4,4.0,1,2.0,3,4.0,5.0,4.0,6.0,6.0,7.0,1.0,7.0,1.0,3.0,7.0,5.0,3.0,3,5.0,7.0,6,6,6.0,7.0,6,4,6.0,7.0,5.0,6.0,5.0,7.0,5.0,6.0,4.0,5.0,4.0,6.0,3.0,3.0,4.0,4.0,6.0,7,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3,4,2.0,3,3,0,3,3,4,3,3,0,4,3,0.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,6.0,3,2,4,7,3.0,7.0,5.0,4.0,4.57142857142857,5.125,6.66666666666667,3.33333333333333,5.44444444444444,5.55555555555556,3.55555555555556,5.44444444444444,9,18,32,0.580319323189218,0.27559721613956,0.126114189181674,0.110389209905898,0.551048467341508,2,2
85,86,1.0,2,21,60419.0,1,1,1,4,3.0,2.0,1,1.0,7.0,5.0,4.0,2.0,1.0,1,1,2,1,1,1,2.0,1,1.0,1,1,1,1.0,1.0,1,1,1,1.0,2,1,1.0,1.0,2.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1,1,1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4,5,3.0,5.0,2.0,5,4.0,5.0,5,4.0,5,3,4,5.0,5,2.0,5,3.0,5.0,5.0,5,5.0,7,7,1.0,7.0,2,4,4.0,7,6,7,6,7.0,6,2.0,4,6.0,4.0,7.0,5.0,7.0,7.0,4.0,7.0,4.0,3.0,7.0,7.0,6.0,6,7.0,7.0,7,7,7.0,7.0,6,3,5.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,4.0,6.0,7.0,6.0,7.0,3.0,6.0,7,4.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,3,3,3.0,4,4,4,4,4,4,4,4,4,4,4,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3,7,1,2,4.0,4.0,2.0,1.0,4.28571428571429,3.875,5.83333333333333,3.0,6.33333333333333,6.77777777777778,4.77777777777778,6.33333333333333,14,22,40,0.162416414351699,1.48782794835486,1.6146073017441,1.57084309516303,1.50163301740708,2,2
86,87,2.0,2,19,60624.0,1,0,1,4,3.0,5.0,1,2.0,6.0,2.0,2.0,2.0,2.0,1,2,4,4,2,1,3.0,1,2.0,4,4,3,1.0,4.0,4,4,3,1.0,3,3,2.0,2.0,2.0,1.0,1.0,1.0,4,4.0,4.0,1.0,1.0,1,1,4,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3,4,5.0,5.0,3.0,5,3.0,5.0,4,4.0,4,5,5,5.0,5,3.0,5,3.0,5.0,5.0,3,4.0,4,5,1.0,4.0,2,6,7.0,5,1,7,4,4.0,4,2.0,3,7.0,7.0,5.0,6.0,5.0,7.0,7.0,5.0,1.0,3.0,7.0,4.0,4.0,4,6.0,6.0,6,6,4.0,7.0,7,1,4.0,4.0,4.0,7.0,2.0,6.0,1.0,5.0,5.0,3.0,5.0,5.0,6.0,3.0,6.0,2.0,7.0,5,5.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0.0,4,4,0,0,2,2,4,3,0,2,0,0.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2,2,4,4,1.0,7.0,5.0,2.0,4.42857142857143,4.625,5.83333333333333,2.5,4.44444444444444,5.44444444444444,4.44444444444444,4.55555555555556,0,4,27,0.371367868770459,-1.08816235760265,-0.0092033665058191,1.17253749009291,-0.399536082724068,0,0
87,88,2.0,2,19,60623.0,1,0,1,4,2.0,3.0,1,1.0,6.0,3.0,2.0,2.0,1.0,1,1,4,4,1,1,1.0,1,1.0,1,2,2,1.0,2.0,1,1,2,1.0,2,2,2.0,1.0,1.0,1.0,1.0,1.0,2,2.0,4.0,1.0,1.0,1,1,2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,3,3,2.0,4.0,5.0,5,1.0,3.0,1,2.0,2,5,5,5.0,5,2.0,5,4.0,5.0,3.0,5,3.0,7,5,1.0,7.0,4,7,7.0,7,1,7,2,5.0,1,2.0,5,7.0,4.0,5.0,5.0,6.0,7.0,1.0,7.0,1.0,1.0,7.0,7.0,5.0,4,3.0,7.0,7,7,6.0,7.0,7,1,7.0,6.0,7.0,7.0,7.0,7.0,4.0,7.0,4.0,7.0,5.0,7.0,4.0,7.0,4.0,2.0,7.0,5,7.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,0,2,0.0,1,4,0,3,3,2,3,0,0,4,0,0.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,1,7,4.0,7.0,1.0,4.0,4.57142857142857,4.25,6.66666666666667,4.33333333333333,5.33333333333333,6.0,3.44444444444444,6.44444444444444,0,8,25,0.580319323189218,0.124068374612647,0.667384411931647,-0.0223793251174769,1.62045608616528,2,2
88,89,2.0,2,19,60438.0,1,0,1,4,3.0,2.0,1,4.0,10.0,3.0,3.0,3.0,1.0,1,1,3,4,1,1,3.0,1,1.0,2,2,2,1.0,3.0,3,2,3,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,4.0,4.0,1.0,1.0,1,1,3,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2,3,2.0,5.0,4.0,3,3.0,3.0,4,2.0,4,5,2,5.0,3,1.0,5,3.0,4.0,3.0,5,5.0,4,4,1.0,4.0,4,5,7.0,7,7,6,4,3.0,3,1.0,4,4.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,1.0,3.0,7.0,4.0,6.0,5,5.0,7.0,7,5,5.0,7.0,7,6,4.0,4.0,6.0,7.0,6.0,7.0,4.0,7.0,4.0,3.0,5.0,5.0,4.0,6.0,5.0,2.0,7.0,4,6.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0,0,4.0,3,4,0,0,4,3,3,0,0,4,4,0.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2,6,4,5,2.0,7.0,2.0,3.0,3.85714285714286,4.75,6.0,3.5,5.44444444444444,6.0,3.44444444444444,5.22222222222222,4,9,25,-0.46443794890458,0.27559721613956,0.667384411931647,-0.0223793251174769,0.313402329825114,1,1
89,90,2.0,2,18,62204.0,1,0,1,2,3.0,4.0,4,1.0,6.0,5.0,2.0,3.0,1.0,3,1,3,4,1,1,1.0,1,1.0,1,1,2,1.0,,2,1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,4,4.0,4.0,2.0,2.0,1,1,4,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,2,4,2.0,5.0,5.0,4,3.0,2.0,1,2.0,4,1,2,5.0,5,1.0,5,5.0,5.0,5.0,4,4.0,2,4,1.0,5.0,1,7,7.0,7,4,7,2,1.0,1,4.0,2,5.0,6.0,2.0,6.0,4.0,7.0,1.0,7.0,1.0,3.0,7.0,5.0,7.0,2,6.0,7.0,7,5,3.0,7.0,6,6,7.0,7.0,6.0,7.0,1.0,6.0,7.0,5.0,1.0,4.0,6.0,6.0,6.0,5.0,5.0,3.0,7.0,6,2.0,4.0,1.0,4.0,0.0,3.0,3.0,2.0,0,1,0.0,1,2,0,0,0,0,3,0,0,2,0,0.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2,2,6,7,2.0,7.0,3.0,3.0,5.0,5.5,6.5,2.16666666666667,5.44444444444444,6.11111111111111,3.11111111111111,4.66666666666667,0,5,21,1.2071736864455,0.27559721613956,0.80270196761914,-0.420684930187604,-0.280713013965871,1,1
90,91,2.0,1,20,48187.0,1,0,1,2,2.0,5.0,1,1.0,1.0,3.0,2.0,2.0,2.0,2,1,1,4,2,1,2.0,2,1.0,2,3,3,1.0,3.0,2,1,2,1.0,1,1,1.0,1.0,1.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2.0,2,1,1,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4,5,4.0,3.0,4.0,3,3.0,4.0,4,3.0,4,1,3,5.0,5,2.0,5,5.0,5.0,5.0,5,2.0,6,4,1.0,7.0,6,6,7.0,5,6,4,2,1.0,1,1.0,4,1.0,4.0,4.0,6.0,4.0,6.0,4.0,5.0,1.0,1.0,7.0,6.0,6.0,7,7.0,7.0,6,7,6.0,7.0,6,4,4.0,4.0,6.0,6.0,7.0,6.0,6.0,4.0,1.0,4.0,6.0,4.0,5.0,7.0,4.0,4.0,7.0,5,1.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,4,2,4.0,2,2,0,1,3,3,2,4,2,3,2,0.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2,2,2,7,4.0,7.0,1.0,4.0,4.85714285714286,5.125,6.33333333333333,3.83333333333333,4.55555555555556,6.44444444444444,2.33333333333333,4.88888888888889,13,12,29,0.998222232026738,-0.936633516075741,1.20865463468162,-1.35006467535123,-0.0430668764494767,1,1
